## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT 03_addRG/bam/APOE_3M_5.FCHJKY5BBXX_L1_ITAGCTT.bam --OUTPUT 04_markDuplicates/bam/APOE_3M_5.FCHJKY5BBXX_L1_ITAGCTT.bam --METRICS_FILE 04_markDuplicates/metrics/APOE_3M_5.FCHJKY5BBXX_L1_ITAGCTT.tsv --DUPLICATE_SCORING_STRATEGY RANDOM --CREATE_INDEX true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --ADD_PG_TAG_TO_READS true --REMOVE_DUPLICATES false --ASSUME_SORTED false --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 2 --MAX_RECORDS_IN_RAM 500000 --CREATE_MD5_FILE false --GA4GH_CLIENT_SECRETS client_secrets.json --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Oct 12 16:55:21 ACDT 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	69287556	16940936	0	0	23354621	1144422	0.337068	80310541

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
454.0	0	5	0	9
455.0	0	11	0	13
456.0	0	16	0	9
457.0	0	14	0	4
458.0	0	5	0	9
459.0	0	9	0	5
460.0	0	10	0	6
461.0	0	11	0	10
462.0	0	7	0	8
463.0	0	10	0	8
464.0	0	6	0	10
465.0	0	9	0	5
466.0	0	8	0	8
467.0	0	7	0	8
468.0	0	9	0	5
469.0	0	3	0	8
470.0	0	12	0	8
471.0	0	4	0	7
472.0	0	5	0	10
473.0	0	5	0	9
474.0	0	9	0	12
475.0	0	9	0	10
476.0	0	10	0	8
477.0	0	7	0	8
478.0	0	9	0	10
479.0	0	11	0	13
480.0	0	4	0	10
481.0	0	14	0	4
482.0	0	6	0	10
483.0	0	6	0	9
484.0	0	8	0	8
485.0	0	6	0	5
486.0	0	10	0	10
487.0	0	10	0	17
488.0	0	6	0	8
489.0	0	10	0	7
490.0	0	7	0	9
491.0	0	15	0	6
492.0	0	9	0	7
493.0	0	10	0	4
494.0	0	8	0	6
495.0	0	12	0	13
496.0	0	6	0	10
497.0	0	11	0	6
498.0	0	13	0	7
499.0	0	3	0	7
500.0	0	4	0	10
501.0	0	10	0	6
502.0	0	7	0	3
503.0	0	8	0	6
504.0	0	10	0	13
505.0	0	9	0	11
506.0	0	8	0	7
507.0	0	7	0	8
508.0	0	3	0	9
509.0	0	7	0	9
510.0	0	5	0	8
511.0	0	10	0	5
512.0	0	11	0	5
513.0	0	7	0	5
514.0	0	5	0	5
515.0	0	8	0	6
516.0	0	7	0	8
517.0	0	8	0	4
518.0	0	7	0	4
519.0	0	5	0	5
520.0	0	9	0	9
521.0	0	3	0	5
522.0	0	3	0	5
523.0	0	7	0	7
524.0	0	3	0	9
525.0	0	12	0	6
526.0	0	6	0	5
527.0	0	7	0	8
528.0	0	8	0	6
529.0	0	6	0	9
530.0	0	4	0	7
531.0	0	6	0	1
532.0	0	5	0	5
533.0	0	6	0	2
534.0	0	9	0	5
535.0	0	5	0	2
536.0	0	5	0	3
537.0	0	3	0	3
538.0	0	5	0	6
539.0	0	7	0	7
540.0	0	6	0	9
541.0	0	2	0	5
542.0	0	3	0	5
543.0	0	5	0	4
544.0	0	7	0	4
545.0	0	8	0	11
546.0	0	4	0	4
547.0	0	4	0	8
548.0	0	7	0	4
549.0	0	5	0	9
550.0	0	7	0	9
551.0	0	2	0	6
552.0	0	7	0	5
553.0	0	7	0	5
554.0	0	4	0	12
555.0	0	6	0	8
556.0	0	8	0	4
557.0	0	9	0	10
558.0	0	5	0	10
559.0	0	9	0	7
560.0	0	6	0	6
561.0	0	8	0	5
562.0	0	9	0	2
563.0	0	9	0	12
564.0	0	8	0	9
565.0	0	6	0	5
566.0	0	3	0	4
567.0	0	5	0	3
568.0	0	4	0	8
569.0	0	13	0	4
570.0	0	5	0	4
571.0	0	6	0	11
572.0	0	6	0	6
573.0	0	9	0	10
574.0	0	3	0	7
575.0	0	8	0	4
576.0	0	4	0	7
577.0	0	7	0	6
578.0	0	3	0	3
579.0	0	5	0	5
580.0	0	9	0	4
581.0	0	5	0	3
582.0	0	8	0	4
583.0	0	1	0	7
584.0	0	8	0	10
585.0	0	7	0	6
